AxIS Spike File,C:\Users\Emily Gordon\OneDrive - Nexus365\DPhil OXION\DBROTA~1\DATAEX~1\MADDY_~1\EMILY_~1\CHANGE~1\AXISNA~1\BASELI~1.SPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Number of Spikes per Burst - Std,1.527525,1.311404,11.743311, ,18.699072, ,21.418804, ,3.121228, ,1.557851,19.476509,9.304202, , ,4.080998,9.368158,2.274696,5.967235,10.645334,9.162599, , ,1.187542, ,8.640358,8.806154,9.562664, ,6.644836,3.795535,6.720418,2.264417,8.431331,19.785714,10.799704,3.535534,10.460549,1.213634,12.591714,1.273206,4.097477, ,4.149716,2.879525, ,12.439153,16.227456, ,0, , , , , , , ,7.762597, , , , , , , , ,2.607681,0.954074,1.935513, , , , , , , ,1.034723, , , ,5.791734,5.586443, , ,7.926405,9.463521, , ,3.162769,1.835119, , , ,4.032832,2.572629, , , , , , , , , , ,7.030872,12.515817, , , , , , , , , , , , , , , , , , , , , ,2.325955,5.905827, ,28.53562,4.755065,0.869718,15.112118,12.031978,10.158487,16.279574,8.175569,17.557517, ,12.842202,23.129257,13.92691,1.732051, , , , , , ,7.059854, , ,11.001195,2.242864, ,4.509103,7.635279,1.414214, ,2.071451,4.571076,1.786386,5.941251,0, , ,2.544156, , , , , , ,1.460092,1.250641, , ,12.408685, , ,7.481306, , , ,6.149977,7.00941, , ,1.154701,2.704668,7.367456,1.118034,1.377474, , , ,14.072443, , , ,18.549873, , , ,14.876406, ,20.943783,37.606564, ,29.300965, , , , ,1.135292, , ,25.907528, , , ,0.57735, ,5.703451, , ,3.543295, , ,3.371962, , , , , , , , ,5.445668, , , ,3.125726, , , ,1.649916, , , , , , , , ,1.536591,11.204738, , , , , , , , ,9.49812, , ,5.743923,5.174783, , , , , ,17.307994, , , , , , , , , , ,4.600019, , , ,12.425049,7.008013, ,17.409767,10.846022, ,4.141724,8.140641, ,3.155267,0.723974, , , , , , , , , , , , , , , , , ,0.707107, ,5.459746, ,4.925991, ,6.65632, , ,5.207844,6.936251,1, , , ,1.563472,3.535534, , ,7.374711, , , , , ,21.001501, , , ,18.862784,9.251126, , , , , , , , , , , , , , ,0.547723, , , , , , , , , , , , , , , , , ,10.188782
    Mean ISI within Burst - Avg (sec),0.021417,0.027304,0.006883, ,0.004702,0.05966,0.008853, ,0.01178, ,0.017559,0.009072,0.01278, , ,0.029175,0.010972,0.009878,0.007287,0.0048,0.009919, , ,0.007667, ,0.008947,0.007678,0.009902, ,0.004665,0.005558,0.012675,0.012975,0.007247,0.004612,0.004169,0.011518,0.007533,0.013208,0.003332,0.016411,0.010621, ,0.006799,0.010043, ,0.005488,0.004234, ,0.01674, , , , , , , ,0.00614, , ,0.02108, , , , , ,0.017026,0.014225,0.014928, , , , , , , ,0.013025, , , ,0.005677,0.005612, , ,0.007652,0.007975, , ,0.005029,0.007979, , , ,0.012454,0.01153, , , , , , , , , , ,0.005375,0.009758, , , , , , , , , , ,0.028903, , ,0.030983, , , , ,0.004064, , ,0.013623,0.004595, ,0.004721,0.005978,0.010076,0.003736,0.004745,0.003506,0.003562,0.003768,0.004161, ,0.003575,0.003424,0.003778,0.00738, , , ,0.009376, , ,0.007023, , ,0.005854,0.011653, ,0.012749,0.007116,0.020509, ,0.009943,0.008008,0.011276,0.006087,0.02551, , ,0.011238, , , ,0.00616, , ,0.011607,0.006888,0.03168, ,0.018323, ,0.03164,0.014288, , , ,0.012277,0.01074, , ,0.014449,0.0248,0.010896,0.02832,0.022524, , , ,0.016255, ,0.047456, ,0.008976, , , ,0.005593, ,0.008599,0.00564, ,0.007418, , , , ,0.022578, , ,0.015422, , , ,0.040523, ,0.013639, , ,0.009922, , ,0.008931, , , , , , , , ,0.014318, , , ,0.012486, , , ,0.026394, , , , , , , , ,0.023943,0.014004, , , , , , , , ,0.018452, , ,0.01624,0.014913, , , , , ,0.024091, , , , , , , , , , ,0.014758, , , ,0.009677,0.008141, ,0.007643,0.013845, ,0.013731,0.007911, ,0.010411,0.015246, , , , , , , , , , , , , , , , , ,0.045832, ,0.007591, ,0.00663, ,0.005816, , ,0.006448,0.013626,0.014355, , , ,0.030267,0.014866, , ,0.0243, , , , , ,0.007712, , , ,0.005347,0.011342, , , , , , , , , ,0.00616,0.0612, , , ,0.022383, , , , , , , , , , , , , , , , , ,0.008487
    Mean ISI within Burst - Std (sec),0.016816,0.022388,0.009023, ,0.001478, ,0.012992, ,0.008273, ,0.014343,0.006215,0.00531, , ,0.007266,0.00859,0.002023,0.004584,0.003867,0.008718, , ,0.003634, ,0.008954,0.007456,0.009146, ,0.001216,0.002517,0.011434,0.006848,0.002569,0.001346,0.001096,0.003204,0.006635,0.009362,0.000744,0.007395,0.004922, ,0.002472,0.00353, ,0.002464,0.001233, ,0.003988, , , , , , , ,0.002707, , , , , , , , ,0.006855,0.005109,0.009895, , , , , , , ,0.007826, , , ,0.003203,0.003532, , ,0.006496,0.006319, , ,0.002107,0.004412, , , ,0.007519,0.004564, , , , , , , , , , ,0.005301,0.010412, , , , , , , , , , , , , , , , , , , , , ,0.012451,0.003084, ,0.002774,0.006007,0.013885,0.001353,0.003136,0.001427,0.001151,0.00187,0.001344, ,0.001472,0.001002,0.001304,0.000552, , , , , , ,0.004099, , ,0.003539,0.008027, ,0.010057,0.008451,0.004209, ,0.003382,0.004882,0.005449,0.005117,0.002135, , ,0.009929, , , , , , ,0.006592,0.003737, , ,0.012292, , ,0.010387, , , ,0.007671,0.010511, , ,0.003324,0.01392,0.005949,0.013107,0.009364, , , ,0.012962, , , ,0.005974, , , ,0.002635, ,0.007065,0.002596, ,0.003957, , , , ,0.009518, , ,0.012012, , , ,0.001912, ,0.008385, , ,0.003557, , ,0.003705, , , , , , , , ,0.011554, , , ,0.005016, , , ,0.0089, , , , , , , , ,0.004578,0.012364, , , , , , , , ,0.014293, , ,0.013603,0.008649, , , , , ,0.007741, , , , , , , , , , ,0.007425, , , ,0.008016,0.004145, ,0.007796,0.010671, ,0.006706,0.003113, ,0.009352,0.010014, , , , , , , , , , , , , , , , , ,0.009605, ,0.006683, ,0.004334, ,0.00367, , ,0.006401,0.008626,0.009006, , , ,0.009097,0.015281, , ,0.01608, , , , , ,0.007256, , , ,0.001355,0.003268, , , , , , , , , , , , , , ,0.008127, , , , , , , , , , , , , , , , , ,0.003675
    Median ISI within Burst - Avg (sec),0.020137,0.023111,0.004645, ,0.002707,0.05376,0.006488, ,0.004131, ,0.014832,0.005896,0.006201, , ,0.019313,0.006996,0.007657,0.005098,0.003069,0.006373, , ,0.006049, ,0.006163,0.004723,0.006133, ,0.00356,0.003644,0.01018,0.006813,0.003318,0.003211,0.002883,0.005514,0.005058,0.007524,0.00272,0.009098,0.003814, ,0.004018,0.005144, ,0.003326,0.002876, ,0.01512, , , , , , , ,0.003265, , ,0.00424, , , , , ,0.007821,0.010326,0.00955, , , , , , , ,0.006153, , , ,0.004136,0.003947, , ,0.004053,0.004208, , ,0.003754,0.005762, , , ,0.007326,0.008464, , , , , , , , , , ,0.003439,0.00644, , , , , , , , , , ,0.03368, , ,0.03656, , , , ,0.00336, , ,0.009952,0.002941, ,0.002977,0.003693,0.008132,0.002824,0.002935,0.002796,0.002818,0.002912,0.002995, ,0.002751,0.002776,0.002872,0.006427, , , ,0.0068, , ,0.004023, , ,0.003571,0.005903, ,0.007951,0.00402,0.01108, ,0.006225,0.00516,0.006567,0.003975,0.02084, , ,0.008571, , , ,0.00624, , ,0.008563,0.00372,0.01024, ,0.01157, ,0.01388,0.008997, , , ,0.005639,0.007301, , ,0.004493,0.019612,0.005614,0.021227,0.013942, , , ,0.01138, ,0.048, ,0.005342, , , ,0.003799, ,0.005755,0.002903, ,0.004893, , , , ,0.013768, , ,0.009351, , , ,0.030333, ,0.005855, , ,0.006627, , ,0.004787, , , , , , , , ,0.010943, , , ,0.007355, , , ,0.015604, , , , , , , , ,0.019636,0.009315, , , , , , , , ,0.011745, , ,0.012779,0.009672, , , , , ,0.022804, , , , , , , , , , ,0.007804, , , ,0.006079,0.004489, ,0.004199,0.011413, ,0.007146,0.004083, ,0.007136,0.013344, , , , , , , , , , , , , , , , , ,0.0462, ,0.004574, ,0.00408, ,0.00372, , ,0.003802,0.008921,0.00784, , , ,0.025213,0.00398, , ,0.016057, , , , , ,0.005441, , , ,0.003514,0.00651, , , , , , , , , ,0.00472,0.05752, , , ,0.01934, , , , , , , , , , , , , , , , , ,0.005444
    Median ISI within Burst - Std (sec),0.025752,0.030012,0.008678, ,0.000153, ,0.012902, ,0.003502, ,0.016156,0.004656,0.00404, , ,0.010496,0.006753,0.002259,0.003112,0.000669,0.00638, , ,0.002365, ,0.0074,0.005549,0.006779, ,0.000648,0.000689,0.010402,0.007632,0.000504,0.000899,0.000149,0.001411,0.004956,0.0123,0.000106,0.007399,0.000888, ,0.000678,0.001623, ,0.001247,0.000241, ,0.003168, , , , , , , ,0.000531, , , , , , , , ,0.007933,0.004019,0.011358, , , , , , , ,0.003536, , , ,0.001838,0.001836, , ,0.004116,0.004308, , ,0.000897,0.001936, , , ,0.006378,0.003903, , , , , , , , , , ,0.003236,0.009139, , , , , , , , , , , , , , , , , , , , , ,0.012408,0.000485, ,0.00031,0.004798,0.017117,0.00034,0.000456,0.000222,0.000216,0.000259,0.000493, ,0.000206,0.000229,0.000238,0.000665, , , , , , ,0.001129, , ,0.001241,0.005561, ,0.008383,0.006962,0.005011, ,0.001682,0.003076,0.002745,0.002477,0.009786, , ,0.009623, , , , , , ,0.006024,0.001292, , ,0.013571, , ,0.009296, , , ,0.006192,0.009466, , ,0.001688,0.01503,0.004894,0.01669,0.008578, , , ,0.012753, , , ,0.003214, , , ,0.00159, ,0.007237,0.00024, ,0.001852, , , , ,0.009825, , ,0.011053, , , ,0.008699, ,0.007552, , ,0.002442, , ,0.003819, , , , , , , , ,0.010699, , , ,0.004535, , , ,0.012321, , , , , , , , ,0.008001,0.011696, , , , , , , , ,0.011413, , ,0.013966,0.00781, , , , , ,0.00978, , , , , , , , , , ,0.00688, , , ,0.008195,0.001686, ,0.006151,0.012028, ,0.005608,0.001666, ,0.00808,0.011194, , , , , , , , , , , , , , , , , ,0.0056, ,0.003109, ,0.00292, ,0.001768, , ,0.003694,0.00841,0.004633, , , ,0.01907,0.000933, , ,0.015879, , , , , ,0.007576, , , ,0.00026,0.003158, , , , , , , , , , , , , , ,0.00731, , , , , , , , , , , , , , , , , ,0.002197
    Median/Mean ISI within Burst,0.723055,0.665349,0.651165, ,0.632726,0.901106,0.663402, ,0.481322, ,0.754618,0.660247,0.492238, , ,0.634865,0.694968,0.777207,0.713679,0.769557,0.710398, , ,0.847962, ,0.750018,0.71337,0.691811, ,0.791465,0.740689,0.785397,0.530279,0.508377,0.72099,0.725888,0.503469,0.690993,0.566301,0.841141,0.518988,0.416091, ,0.628716,0.557974, ,0.628847,0.708675, ,0.906406, , , , , , , ,0.605842, , ,0.201139, , , , , ,0.444111,0.742665,0.664755, , , , , , , ,0.600152, , , ,0.788974,0.756299, , ,0.653885,0.630887, , ,0.799504,0.797729, , , ,0.625814,0.774353, , , , , , , , , , ,0.76544,0.681105, , , , , , , , , , ,1.165283, , ,1.180007, , , , ,0.826772, , ,0.746099,0.781106, ,0.747928,0.752708,0.716445,0.812254,0.766552,0.856677,0.839598,0.85297,0.763102, ,0.840222,0.851439,0.813405,0.878563, , , ,0.725256, , ,0.657707, , ,0.701064,0.606299, ,0.630876,0.706428,0.545201, ,0.674786,0.667138,0.605609,0.748227,0.803694, , ,0.724648, , , ,1.012987, , ,0.749316,0.640887,0.323232, ,0.562827, ,0.438685,0.626021, , , ,0.490791,0.684295, , ,0.342543,0.743098,0.592487,0.754589,0.61526, , , ,0.618077, ,1.011463, ,0.692634, , , ,0.738981, ,0.607086,0.596134, ,0.694691, , , , ,0.637635, , ,0.538823, , , ,0.745764, ,0.440638, , ,0.708717, , ,0.573201, , , , , , , , ,0.740063, , , ,0.581242, , , ,0.552998, , , , , , , , ,0.794395,0.593004, , , , , , , , ,0.572733, , ,0.727357,0.650307, , , , , ,0.923521, , , , , , , , , , ,0.541236, , , ,0.626268,0.629642, ,0.632138,0.722562, ,0.521487,0.551026, ,0.72183,0.839252, , , , , , , , , , , , , , , , , ,1.017572, ,0.711024, ,0.686982, ,0.713284, , ,0.700473,0.643506,0.639409, , , ,0.762605,0.499241, , ,0.598632, , , , , ,0.682773, , , ,0.693953,0.577979, , , , , , , , , ,0.766234,0.939869, , , ,0.88664, , , , , , , , , , , , , , , , , ,0.684731
    Inter-Burst Interval - Avg (sec),51.793187,31.237126,12.708332, ,16.27622, ,13.706154, ,14.880382, ,25.748044,7.767378,16.276508, , ,52.077128,2.188476,27.931942,26.183175,11.241672,1.836065, , ,27.071753, ,2.429,1.920031,1.893801, ,19.760418,19.028554,17.864367,19.723175,17.331947,12.122153,16.822174,20.431031,45.193433,19.872634,16.823974,29.638813,18.450663, ,17.333806,17.875538, ,16.342754,15.889758, ,478.22704, , , , , , , ,10.648212, , , , , , , , ,17.675757,44.741433,16.575588, , , , , , , ,24.004205, , , ,6.740104,6.759226, , ,0.976538,0.778499, , ,10.053402,13.640714, , , ,41.061748,29.387263, , , , , , , , , , ,7.195419,3.692293, , , , , , , , , , , , , , , , , , , , , ,10.295603,4.883525, ,4.762484,4.842513,43.155073,4.762479,4.88158,4.685028,4.723433,4.610081,4.802183, ,4.723468,5.010967,4.685045,33.68144, , , , , , ,22.892899, , ,9.997403,4.920844, ,20.647941,2.140075,92.29336, ,51.747384,30.466271,34.03133,23.738166,63.22792, , ,50.532664, , , , , , ,40.59288,22.101972, , ,3.661675, , ,9.862037, , , ,2.64693,14.433526, , ,203.62276,9.24059,34.678195,67.00786,38.681987, , , ,5.277251, , , ,8.115692, , , ,8.988442, ,18.0793,24.489746, ,16.397289, , , , ,60.470018, , ,20.355713, , , ,104.39016, ,6.06191, , ,5.976369, , ,22.875394, , , , , , , , ,17.483068, , , ,17.678702, , , ,57.204204, , , , , , , , ,72.67028,23.666915, , , , , , , , ,78.838731, , ,34.48495,4.94418, , , , , ,19.872951, , , , , , , , , , ,24.584118, , , ,8.402292,11.612676, ,10.661725,7.229131, ,7.960588,13.878265, ,2.158348,18.986436, , , , , , , , , , , , , , , , , ,328.6784, ,31.699485, ,6.798269, ,16.136819, , ,9.029055,9.49389,130.1728, , , ,62.00705,0.15976, , ,43.241949, , , , , ,16.370647, , , ,23.573642,24.556833, , , , , , , , , , , , , , ,83.764944, , , , , , , , , , , , , , , , , ,12.559529
    Inter-Burst Interval - Std (sec),54.584987,33.87113,15.549469, ,16.660217, ,14.547468, ,17.107173, ,17.848455,8.572712,18.001398, , ,40.457471,1.962798,17.646429,24.552158,9.607603,1.398412, , ,24.571547, ,1.94541,1.52512,1.538484, ,12.723176,15.761267,15.163653,11.343291,9.941028,8.231552,10.208269,11.421689,91.878274,17.404806,10.204434,20.377157,10.701585, ,9.948778,9.635627, ,9.856233,9.016861, , , , , , , , , ,11.197938, , , , , , , , ,18.875989,52.612119,9.764147, , , , , , , ,23.970446, , , ,4.20921,5.012513, , ,0.708211,0.578189, , ,7.202451,9.524226, , , ,41.499356,25.171578, , , , , , , , , , ,7.049184,2.816621, , , , , , , , , , , , , , , , , , , , , ,7.898984,3.171561, ,2.912093,3.16551,29.95624,2.995331,3.928648,3.095086,2.990949,3.035498,2.953983, ,2.994958,2.923477,2.975659,15.835572, , , , , , ,15.888828, , ,10.327263,4.214385, ,13.716724,0.998646,116.598367, ,42.868247,25.70587,34.306147,18.193384, , , ,43.20044, , , , , , ,23.061959,18.760798, , ,2.850768, , ,8.939551, , , ,1.984431,12.985259, , ,65.415919,7.439552,41.905866,100.845049,57.352955, , , ,4.31109, , , ,7.224654, , , ,7.130315, ,27.242398,40.691733, ,17.751606, , , , ,49.301077, , ,25.980244, , , ,30.249462, ,5.178238, , ,4.075374, , ,19.160425, , , , , , , , ,15.224632, , , ,20.65342, , , ,47.521645, , , , , , , , ,81.39048,29.459569, , , , , , , , ,51.79891, , ,34.166529,4.781962, , , , , ,24.084042, , , , , , , , , , ,26.506913, , , ,8.609402,10.728553, ,8.125805,6.630208, ,8.597279,9.824946, ,2.126495,15.619112, , , , , , , , , , , , , , , , , , , ,23.146185, ,5.69518, ,13.651354, , ,7.913959,10.399377,37.425974, , , ,59.711213, , , ,51.598543, , , , , ,22.788483, , , ,31.552558,31.839045, , , , , , , , , , , , , , ,54.963619, , , , , , , , , , , , , , , , , ,23.536761
    Burst Frequency (Hz),0.011686,0.023372,0.070117, ,0.055092,0.001669,0.065109, ,0.0601, ,0.03172,0.125209,0.055092, , ,0.018364,0.45576,0.020033,0.033389,0.085142,0.54591, , ,0.021703, ,0.410684,0.519199,0.525876, ,0.045075,0.046745,0.046745,0.050083,0.056761,0.081803,0.058431,0.048414,0.021703,0.048414,0.058431,0.033389,0.053422, ,0.056761,0.055092, ,0.0601,0.06177, ,0.003339, , , , , , , ,0.09182, , ,0.001669, , , , , ,0.051753,0.021703,0.055092, , , , , , , ,0.040067, , , ,0.148581,0.143573, , ,1.020033,1.280467, , ,0.100167,0.071786, , , ,0.023372,0.033389, , , , , , , , , , ,0.140234,0.27212, , , , , , , , , , ,0.001669, , ,0.001669, , , , ,0.001669, , ,0.093489,0.198664, ,0.203673,0.200334,0.021703,0.203673,0.195326,0.207012,0.205342,0.210351,0.202003, ,0.205342,0.193656,0.207012,0.005008, , , ,0.001669, , ,0.043406, , ,0.098497,0.202003, ,0.046745,0.467446,0.006678, ,0.018364,0.03172,0.028381,0.043406,0.003339, , ,0.018364, , , ,0.001669, , ,0.023372,0.045075,0.001669, ,0.270451, ,0.001669,0.101836, , , ,0.377295,0.070117, , ,0.005008,0.106845,0.028381,0.015025,0.021703, , , ,0.188648, ,0.001669, ,0.12187, , , ,0.110184, ,0.055092,0.040067, ,0.06177, , , , ,0.016694, , ,0.050083, , , ,0.005008, ,0.136895, , ,0.135225, , ,0.036728, , , , , , , , ,0.055092, , , ,0.053422, , , ,0.016694, , , , , , , , ,0.015025,0.043406, , , , , , , , ,0.013356, , ,0.028381,0.198664, , , , , ,0.016694, , , , , , , , , , ,0.036728, , , ,0.1202,0.083472, ,0.093489,0.138564, ,0.125209,0.070117, ,0.462437,0.050083, , , , , , , , , , , , , , , , , ,0.003339, ,0.028381, ,0.143573, ,0.056761, , ,0.108514,0.100167,0.005008, , , ,0.015025,0.003339, , ,0.020033, , , , , ,0.06177, , , ,0.043406,0.041736, , , , , , , , , ,0.001669,0.001669, , , ,0.010017, , , , , , , , , , , , , , , , , ,0.078464
    IBI Coefficient of Variation,1.053903,1.084323,1.223565, ,1.023593, ,1.061382, ,1.149646, ,0.693197,1.103681,1.105974, , ,0.776876,0.896879,0.631765,0.937707,0.854642,0.761636, , ,0.907645, ,0.80091,0.79432,0.812379, ,0.643872,0.828296,0.848821,0.575125,0.573567,0.67905,0.606834,0.559036,2.033001,0.875818,0.606541,0.687516,0.580011, ,0.573952,0.53904, ,0.603095,0.567464, , , , , , , , , ,1.051626, , , , , , , , ,1.067903,1.175915,0.589068, , , , , , , ,0.998594, , , ,0.624502,0.741581, , ,0.725226,0.742697, , ,0.716419,0.69822, , , ,1.010657,0.856547, , , , , , , , , , ,0.979677,0.762838, , , , , , , , , , , , , , , , , , , , , ,0.767219,0.649441, ,0.611465,0.653692,0.694153,0.628944,0.80479,0.660633,0.633215,0.658448,0.615133, ,0.634059,0.583416,0.63514,0.470157, , , , , , ,0.69405, , ,1.032995,0.856435, ,0.664314,0.466641,1.263345, ,0.828414,0.843748,1.008075,0.766419, , , ,0.854901, , , , , , ,0.568128,0.848829, , ,0.778542, , ,0.906461, , , ,0.74971,0.89966, , ,0.32126,0.805095,1.208421,1.504973,1.482679, , , ,0.81692, , , ,0.890208, , , ,0.793276, ,1.506828,1.661582, ,1.082594, , , , ,0.815298, , ,1.276312, , , ,0.289773, ,0.854225, , ,0.681915, , ,0.8376, , , , , , , , ,0.870822, , , ,1.168266, , , ,0.830737, , , , , , , , ,1.119997,1.244757, , , , , , , , ,0.657024, , ,0.990766,0.96719, , , , , ,1.211901, , , , , , , , , , ,1.078213, , , ,1.024649,0.923866, ,0.762147,0.917151, ,1.07998,0.707938, ,0.985242,0.822646, , , , , , , , , , , , , , , , , , , ,0.730175, ,0.83774, ,0.845976, , ,0.876499,1.095376,0.28751, , , ,0.962975, , , ,1.193252, , , , , ,1.392033, , , ,1.338468,1.296545, , , , , , , , , , , , , , ,0.656165, , , , , , , , , , , , , , , , , ,1.874016
    Normalized Duration IQR,2.987072,1.672443,1.022821, ,1.090415, ,1.874199, ,1.082553, ,1.005021,1.041841,0.785603, , ,1.020504,1.331118,0.131503,0.224339,1.560812,1.440289, , ,0.270834, ,1.785376,1.219543,1.510131, ,1.002337,0.963242,0.50699,0.637093,0.393991,1.134279,0.396593,0.456661,0.631945,0.841649,0.235789,0.429737,0.557102, ,0.243119,0.623547, ,0.391832,0.363947, , , , , , , , , ,0.644975, , , , , , , , ,0.585609,0.167504,0.880277, , , , , , , ,1.041986, , , ,0.495545,0.583334, , ,1.317107,1.240398, , ,0.33772,0.576613, , , ,1.216494,0.59797, , , , , , , , , , ,0.999003,1.46918, , , , , , , , , , , , , , , , , , , , , ,0.889937,0.78695, ,1.820948,1.696612,1.91518,0.366936,1.092796,0.4441,0.802084,0.570046,0.873474, ,1.158566,0.664381,0.325847, , , , , , , ,1.077117, , ,1.97566,1.146184, ,0.866668,1.979828,0.095771, ,0.896312,1.238863,0.33772,0.891363, , , ,2.073897, , , , , , ,0.779596,0.717049, , ,0.902453, , ,0.731191, , , ,0.793941,1.009582, , , ,0.800801,1.609326,0.774502,0.380551, , , ,0.783011, , , ,0.651209, , , ,1.219034, ,1.113323,0.724663, ,1.096902, , , , ,0.70221, , ,0.488214, , , , , ,0.606912, , ,0.773742, , ,0.812941, , , , , , , , ,0.603013, , , ,0.532023, , , ,0.281259, , , , , , , , ,0.299056,0.547294, , , , , , , , ,0.526289, , ,1.155357,0.963427, , , , , ,0.31631, , , , , , , , , , ,0.837357, , , ,1.148376,0.977116, ,0.66309,1.036428, ,0.531995,0.565921, ,0.99109,0.4962, , , , , , , , , , , , , , , , , , , ,1.489585, ,0.704269, ,1.048535, , ,1.442365,1.017277, , , , ,0.395608, , , ,0.782032, , , , , ,0.950317, , , ,0.390203,0.513861, , , , , , , , , , , , , , ,0.291554, , , , , , , , , , , , , , , , , ,1.601431
    Burst Percentage,21.649485,51.785714,76.940994,0,95.578482,5.617978,69.65788, ,92.329545, ,62.303665,66.695132,62.867647, ,0,60.571429,68.585366,55.080214,39.328859,64.0625,79.252747, , ,32.627119,0,73.485785,77.724796,71.887722,0,51.166181,43.064516,42.83871,92.045455,92.936803,79.917611,84.862932,92.463768,92.434211,65.397924,99.73545,78.04878,82.045455,0,99.44675,96.174863, ,86.774431,86.859963, ,10.869565, ,0,0,0, , , ,98.568873, , ,6.666667, , ,0, , ,67.759563,22.063037,67.732558, , , , ,0, , ,54.651163, , ,0,63.800277,48.634812, , ,87.932222,94.019934, , ,64.567901,52.757353, , , ,31.578947,32.224532,0,0, ,0, , , , , , ,60.906758,55.663682,0,0,0, ,0, , , , , ,100, , ,100, , , ,0,8.219178, , ,63.727121,98.49921, ,98.550186,91.056911,18.867925,99.053979,94.086022,99.69552,98.83821,99.683377,98.95407,0,97.963906,98.096948,97.005348,11.538462,0,0, ,20,0,0,54.095563,0,0,49.141631,41.732283,0,23.121951,74.03874,7.594937,0,30,19.956616,53.017241,38.755304,9.433962, ,0,20.805369, , , ,1.17096, , ,46.327684,24.229075,2.95858, ,38.992099, ,7.8125,31.057063,0, , ,40.757439,22.31247, , ,4.336735,14.476252,40.625,30,49.101796, ,0,0,83.298969,0,6.976744,0,85.995232,0,0,0,86.516035, ,91.380999,91.929134, ,89.335828, , ,0, ,61.052632, , ,86.480447, , , ,21.621622, ,47.238543, , ,69.296014,0, ,83.673469, , , , , , , , ,81.10883, , , ,98.543689,0, , ,47.794118, , , , ,0,0,0, ,81.111111,54.006969, , ,0, , , ,0, ,38.135593, , ,38.498789,39.830166, , , , , ,88.571429, , , , , ,0, ,0,0, ,76.150628, , , ,48.659794,73.863636, ,39.223472,62.806617, ,18.122041,47.806005,0,51.744334,15.39924, , , , , , , , , , , , , , , , , ,11.827957, ,52.054795, ,87.038988, ,56.946827, ,0,60.194175,59.440559,11.538462, ,0,0,46.564885,16.853933, ,0,25.977654, , , , ,0,87.671233,0,0, ,99.643705,97.189696, , , , , , , , , ,100,23.809524, , , ,25.984252,0,0, , , , , , , , , , , , , , , ,93.972603
Viability Metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
